Year,Term,YearTerm,Subject,Number,Course Title,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Primary Instructor
2019,Spring,2019-sp,PSYC,201,Intro to Social Psych,2,5,1,4,6,4,5,9,4,2,2,2,1,0,"Albarracin, Dolores"
2019,Spring,2019-sp,PSYC,207,Psych of Prejudice & Discrim,1,23,12,5,14,7,6,2,3,0,0,1,3,0,"Miller, Andrea L"
2019,Spring,2019-sp,PSYC,210,Behavioral Neuroscience,10,15,15,30,26,18,13,15,13,5,6,7,14,3,"Juraska, Janice M"
2019,Spring,2019-sp,PSYC,216,Child Psych,0,68,0,0,58,0,0,36,0,0,19,0,7,1,"Baillargeon, Renee L"
2019,Spring,2019-sp,PSYC,216,Child Psych,13,6,1,0,1,0,0,1,0,0,0,0,2,0,"Baillargeon, Renee L"
2019,Spring,2019-sp,PSYC,224,Cognitive Psych,6,59,0,0,46,0,0,46,0,0,15,0,8,5,"Federmeier, Kara D"
2019,Spring,2019-sp,PSYC,230,Perception & Sensory Processes,77,43,20,14,21,8,7,8,4,2,1,1,4,1,"Lleras, Alejandro"
2019,Spring,2019-sp,PSYC,235,Intro to Statistics,6,7,3,3,5,2,2,1,1,1,2,0,3,1,"Regenwetter, Michel"
2019,Spring,2019-sp,PSYC,238,Psychopathol & Probs in Living,0,14,12,7,7,3,1,0,1,1,0,0,0,0,"Lyubansky, Mikhail"
2019,Spring,2019-sp,PSYC,238,Psychopathol & Probs in Living,0,12,7,9,7,1,4,1,0,2,2,0,0,0,"Lyubansky, Mikhail"
2019,Spring,2019-sp,PSYC,238,Psychopathol & Probs in Living,0,7,7,14,8,3,2,1,2,0,1,1,0,0,"Lyubansky, Mikhail"
2019,Spring,2019-sp,PSYC,238,Psychopathol & Probs in Living,0,8,9,6,12,4,2,1,2,0,1,1,1,0,"Lyubansky, Mikhail"
2019,Spring,2019-sp,PSYC,238,Psychopathol & Probs in Living,0,17,8,4,5,5,0,0,0,1,1,1,2,1,"Lyubansky, Mikhail"
2019,Spring,2019-sp,PSYC,238,Psychopathol & Probs in Living,0,12,11,6,8,3,2,2,0,1,0,0,1,0,"Lyubansky, Mikhail"
2019,Spring,2019-sp,PSYC,238,Psychopathol & Probs in Living,0,11,9,7,8,4,2,0,2,0,0,0,3,0,"Lyubansky, Mikhail"
2019,Spring,2019-sp,PSYC,238,Psychopathol & Probs in Living,0,16,12,6,7,3,1,1,0,0,0,0,0,0,"Lyubansky, Mikhail"
2019,Spring,2019-sp,PSYC,239,Community Psych,0,45,17,6,5,1,2,3,0,0,0,0,0,0,"Todd, Nathan R"
2019,Spring,2019-sp,PSYC,245,Industrial Org Psych,17,40,10,15,26,5,4,9,4,1,7,0,7,0,"Newman, Daniel A"
2019,Spring,2019-sp,PSYC,248,Learning and Memory,0,23,0,0,71,0,0,45,0,0,20,0,3,2,"Sahakyan, Lili"
2019,Spring,2019-sp,PSYC,250,Psych of Personality,29,25,17,18,11,7,3,8,5,1,4,0,3,0,"Derringer, Jaime L"
2019,Spring,2019-sp,PSYC,302,Applied Neuroscience,6,7,7,3,6,0,3,5,0,1,0,0,1,0,"Rhodes, Justin S"
2019,Spring,2019-sp,PSYC,308,Psych Religion & Spirituality,0,23,9,5,8,2,3,1,0,0,0,1,0,0,"Todd, Nathan R"
2019,Spring,2019-sp,PSYC,318,Psych of the Infant,4,15,9,8,8,6,6,9,2,1,0,1,3,0,"Travis, Lisa L"
2019,Spring,2019-sp,PSYC,327,Psychology of Human Sexuality,2,27,18,32,32,7,5,0,0,0,0,0,0,0,"Laurent, Sean M"
2019,Spring,2019-sp,PSYC,328,Psychology of Gender,7,9,14,10,35,10,10,12,7,3,3,2,7,0,"Shenouda, Christine K"
2019,Spring,2019-sp,PSYC,332,Social Psych Methods Lab,19,33,21,12,24,10,5,6,0,1,1,2,3,1,"Cheng, Joey"
2019,Spring,2019-sp,PSYC,350,Personality Lab,0,24,0,0,14,0,0,3,0,0,1,0,1,0,"Khan, Faaiza F"
2019,Spring,2019-sp,PSYC,353,Social Cognition,0,24,0,0,15,0,0,17,0,0,1,0,1,0,"Srull, Thomas K"
2019,Spring,2019-sp,PSYC,353,Social Cognition,9,11,4,4,6,1,2,0,0,0,0,0,0,0,"Stern, Chadly D"
2019,Spring,2019-sp,PSYC,361,The Psychology of Aging,26,14,8,15,19,15,11,14,4,2,7,2,4,0,"Fabiani, Monica"
2019,Spring,2019-sp,PSYC,363,Developmental Child Psych Lab,0,10,9,8,6,3,1,1,1,3,0,0,0,0,"Hyde, Daniel"
2019,Spring,2019-sp,PSYC,365,"Stress, Trauma and Resilience",18,102,0,12,44,0,6,16,0,0,7,0,5,1,"Perkins, Amy E"
2019,Spring,2019-sp,PSYC,379,Clinical/Abnormal Psych Lab,0,24,10,10,11,9,9,3,2,3,2,4,5,0,"Berenbaum, Howard"
2019,Spring,2019-sp,PSYC,404,Cognitive Neuroscience,8,14,9,4,7,4,1,3,0,0,0,0,0,0,"Dolcos, Florin"
2019,Spring,2019-sp,PSYC,413,Psychopharmacology,8,38,16,17,19,12,5,15,0,0,7,0,3,0,"Gulley, Joshua M"
2019,Spring,2019-sp,PSYC,445,Cognitive Neuroscience Lab,4,9,3,4,4,4,0,0,0,0,0,0,0,0,"Sadaghiani, Sepideh"
2019,Spring,2019-sp,PSYC,455,Organizational Psych,12,47,37,8,11,5,2,0,0,0,0,0,0,0,"Liu, Yihao"
2019,Spring,2019-sp,PSYC,465,Personality and Soc Dev,16,11,2,7,10,4,4,3,4,0,1,1,2,0,"McConney, Marc"
2019,Spring,2019-sp,PSYC,496,IntroCounselingParaprofessProg,0,16,4,1,1,0,0,0,0,0,0,0,0,0,"Hunter, Carla D"
2019,Spring,2019-sp,PSYC,496,Schizotypy & Schizophrenia,0,15,4,2,8,1,0,1,0,0,0,0,1,0,"Kwapil, Thomas R"
2019,Spring,2019-sp,PSYC,507,Statistical Methods II,0,17,4,2,6,1,0,1,0,0,0,0,0,0,"Koehn, Hans F"
2019,Spring,2019-sp,REHB,330,Disability in American Society,16,15,10,6,8,7,6,2,1,4,1,1,0,2,"Rice, Laura A"
2019,Spring,2019-sp,REHB,435,Work and Disability,6,9,2,5,0,0,1,2,3,0,1,0,1,0,"Greco, Chelsea E"
2019,Spring,2019-sp,REL,109,Religion & Society in West II,32,27,17,3,2,5,1,0,0,0,0,1,4,0,"Rosenstock, Bruce"
2019,Spring,2019-sp,REL,110,World Religions,7,12,4,6,0,0,0,1,0,0,0,0,0,0,"Ott, Beau C"
2019,Spring,2019-sp,REL,110,World Religions,12,10,2,0,2,3,1,0,0,0,0,0,0,0,"Acar, Asena"
2019,Spring,2019-sp,REL,110,World Religions,11,7,3,3,3,2,0,1,0,0,0,0,0,0,"Acar, Asena"
2019,Spring,2019-sp,REL,110,World Religions,5,8,8,0,3,1,0,2,0,0,0,0,0,0,"Ott, Beau C"
2019,Spring,2019-sp,REL,110,World Religions,6,7,4,3,4,0,0,0,0,0,0,0,0,0,"Acar, Asena"
2019,Spring,2019-sp,REL,110,World Religions,10,7,4,3,1,1,1,0,1,0,0,0,0,0,"Ellingson, Hannah G"
2019,Spring,2019-sp,REL,110,World Religions,0,25,0,0,2,0,0,0,0,0,1,0,0,0,"Scheele, Genevieve V"
2019,Spring,2019-sp,REL,110,World Religions,1,15,2,1,5,0,0,0,0,0,0,0,1,0,"Scheele, Genevieve V"
2019,Spring,2019-sp,REL,110,World Religions,14,5,3,1,1,0,1,0,0,0,0,0,0,0,"Marshall, Levi Y"
2019,Spring,2019-sp,REL,110,World Religions,4,6,7,5,4,0,0,0,1,0,0,0,0,0,"Wetherholt, Heather M"
2019,Spring,2019-sp,REL,110,World Religions,5,12,5,4,2,1,0,0,0,0,0,0,1,0,"Wetherholt, Heather M"
2019,Spring,2019-sp,REL,110,World Religions,6,5,4,2,4,2,1,0,0,0,0,1,1,0,"Ellingson, Hannah G"
2019,Spring,2019-sp,REL,110,World Religions,5,10,2,3,4,3,0,0,0,0,0,0,0,0,"Mandayam Comar, Janani"
2019,Spring,2019-sp,REL,110,World Religions,4,7,5,5,3,3,0,1,0,0,0,0,0,0,"Mandayam Comar, Janani"
2019,Spring,2019-sp,REL,110,World Religions,6,15,5,1,1,2,0,0,0,0,0,0,0,0,"Ott, Beau C"
2019,Spring,2019-sp,REL,110,World Religions,14,6,0,0,0,1,0,2,0,0,0,0,1,0,"Marshall, Levi Y"
2019,Spring,2019-sp,REL,132,Zen,2,11,8,7,3,0,0,0,0,0,0,0,0,0,"Mayer, Alexander L"
2019,Spring,2019-sp,REL,208,Cultures & Lits of South Asia,0,46,0,0,1,0,0,0,0,0,0,0,0,0,"Mehta, Rini B"
2019,Spring,2019-sp,REL,235,History of Religion in America,0,6,5,2,4,2,1,1,0,0,0,0,0,0,"Ebel, Jonathan H"
2019,Spring,2019-sp,REL,287,Introduction to Buddhism,0,1,7,4,6,6,2,3,1,1,1,1,1,0,"Callahan, Christopher T"
2019,Spring,2019-sp,RHET,233,Adv Rhetoric & Composition,0,7,6,3,3,3,1,0,0,0,0,0,0,0,"Hurley, Michael J"
2019,Spring,2019-sp,RHET,233,Adv Rhetoric & Composition,3,10,5,3,2,0,0,0,0,0,0,0,1,0,"Beilstein, Paul E"
2019,Spring,2019-sp,RST,100,RST in Modern Society,4,22,16,20,19,17,12,15,9,3,2,0,4,0,"Shinew, Kimberly J"
2019,Spring,2019-sp,RST,101,Orientation to RST,0,41,0,0,14,0,0,6,0,0,2,0,3,0,"Pyrz, Patty S"
2019,Spring,2019-sp,RST,120,"Parks, Recreation, Environment",6,4,2,0,7,1,2,2,1,1,0,0,0,0,"Rigolon, Alessandro"
2019,Spring,2019-sp,RST,130,Foundations of Sport Mgt,0,5,20,11,26,5,8,7,1,0,4,0,6,0,"Raycraft, Michael"
2019,Spring,2019-sp,RST,150,Foundations of Tourism,0,1,9,4,6,3,2,0,2,0,0,0,0,0,"Milazzo, Liselle A"
2019,Spring,2019-sp,RST,199,Coaching Wheelchair Bsktbll,8,6,9,7,5,9,4,3,2,0,0,0,4,0,"Wheeler, Stephanie L"
2019,Spring,2019-sp,RST,199,Tech Innovations For the Exper,0,25,0,0,7,0,0,3,0,0,1,0,0,0,"Browning, Matthew"
2019,Spring,2019-sp,RST,199,Tech Innovations For the Exper,0,49,0,0,7,0,0,2,0,0,1,0,3,1,"Browning, Matthew"
2019,Spring,2019-sp,RST,199,Disability in RST,37,44,21,18,12,12,7,3,3,4,0,3,5,2,"Wachter, Cynthia J"
2019,Spring,2019-sp,RST,199,Sport Brand Management,0,6,7,9,17,4,3,4,1,0,0,0,2,1,"Woolf, Julian R"
2019,Spring,2019-sp,RST,199,Sport & Sustainability,0,12,2,0,4,0,1,2,1,0,0,0,0,0,"Raycraft, Michael"
2019,Spring,2019-sp,RST,200,Leadership in RST,1,24,0,0,11,0,0,7,0,0,0,0,1,0,"Hardin, Donald R"
2019,Spring,2019-sp,RST,200,Leadership in RST,0,31,0,0,18,0,0,4,0,0,2,0,1,0,"Hardin, Donald R"
2019,Spring,2019-sp,RST,230,Diversity in RST,11,21,7,7,13,5,5,9,0,0,2,2,6,0,"Stodolska, Monika"
2019,Spring,2019-sp,RST,240,Finance in RST,16,19,25,11,24,24,3,7,0,0,0,0,1,0,"Schiller, Kerri R"
2019,Spring,2019-sp,RST,242,Nature and American Culture,0,392,0,0,37,0,0,8,0,0,5,0,4,0,"Farr, Jeffrey R"
2019,Spring,2019-sp,RST,242,Nature and American Culture,1,494,0,0,100,0,0,39,0,0,10,0,39,0,"Farr, Jeffrey R"
2019,Spring,2019-sp,RST,255,Ethical Issues in RST,0,12,0,0,16,0,0,11,0,0,6,0,7,0,"Hardin, Donald R"
2019,Spring,2019-sp,RST,316,Leisure and Human Development,4,16,3,7,7,3,2,3,0,2,1,0,1,0,"Wachter, Cynthia J"
2019,Spring,2019-sp,RST,325,Marketing in RST,0,10,6,4,18,3,4,11,2,0,0,0,0,0,"Raycraft, Michael"
2019,Spring,2019-sp,RST,335,Leisure and Consumer Culture,6,5,14,13,9,5,1,5,2,1,3,2,2,0,"Wachter, Cynthia J"
2019,Spring,2019-sp,RST,340,Facility Management in RST,6,29,4,0,3,1,0,0,1,0,0,0,0,0,"Deterding, Robyn M"
2019,Spring,2019-sp,RST,354,Legal Aspects of Sport,2,6,6,4,9,2,2,2,1,0,0,0,1,0,"Liechty, Toni"
2019,Spring,2019-sp,RST,360,Communication in RST,0,29,0,0,41,0,0,5,0,0,2,0,1,0,"Payne, Laura"
2019,Spring,2019-sp,RST,370,Research Methods & Analysis,6,2,6,4,9,2,5,2,1,0,3,0,0,0,"Berdychevsky Ku, Yelyzave"
2019,Spring,2019-sp,RST,393,Event Implementation and Eval,7,36,2,3,5,0,3,0,0,1,1,0,0,0,"Deterding, Robyn M"
2019,Spring,2019-sp,RST,410,Strategic Thinking in RST,0,1,10,9,11,6,3,0,0,1,1,0,1,1,"Welty-Peachey, Jon"
2019,Spring,2019-sp,RST,429,Contemporary Issues in RST,0,5,2,2,14,6,3,10,5,0,2,0,2,0,"Stewart, William P"
2019,Spring,2019-sp,RST,460,Event Management in RST,0,3,7,6,6,1,3,2,1,0,0,0,1,1,"Raycraft, Michael"
2019,Spring,2019-sp,RST,480,Orientation to Practicum,11,7,6,10,5,0,7,3,0,1,0,1,1,0,"Lizzo, Robin D"
2019,Spring,2019-sp,RUSS,323,Tolstoy,2,15,9,6,4,3,0,0,2,0,0,0,1,1,"Sobol, Valeria"
2019,Spring,2019-sp,SBC,504,Managing Projects & Teams,3,20,8,3,1,1,0,1,0,1,0,0,0,0,"Taghaboni-Dutta, Fataneh"
2019,Spring,2019-sp,SBC,506,Measurement and Evaluation,13,14,8,1,0,2,0,0,0,0,1,0,0,0,"Vargas, Patrick T"
2019,Spring,2019-sp,SCAN,225,Vikings to Volvos: Scandinavia,0,15,4,2,2,1,0,0,0,0,0,0,0,1,"Malekin, Bjorn"
2019,Spring,2019-sp,SE,101,Engineering Graphics & Design,8,21,11,5,9,7,6,4,4,0,1,0,0,0,"Goldstein, Molly H"
2019,Spring,2019-sp,SE,101,Engineering Graphics & Design,3,24,14,22,11,8,1,4,3,3,3,0,1,0,"Goldstein, Molly H"
2019,Spring,2019-sp,SE,261,Business Side of Engineering,0,23,0,0,27,0,0,8,0,0,3,0,2,0,"Wildblood, Harry S"
2019,Spring,2019-sp,SE,311,Engineering Design Analysis,0,16,4,9,18,8,5,2,0,0,2,1,1,0,"Reis, Henrique M"
2019,Spring,2019-sp,SE,312,Instrumentation and Test Lab,5,9,7,9,14,9,0,7,0,0,3,1,1,0,"Reis, Henrique M"
2019,Spring,2019-sp,SE,400,Engineering Law,0,13,11,10,2,3,1,0,0,0,0,0,0,0,"Barich, Joseph M"
2019,Spring,2019-sp,SE,422,Robot Dynamics and Control,1,4,6,7,5,0,2,0,0,0,0,0,0,0,"Stipanovic, Dusan M"
2019,Spring,2019-sp,SE,423,Mechatronics,5,16,2,2,10,3,0,0,2,0,0,0,1,0,"Block, Daniel J"
2019,Spring,2019-sp,SE,424,State Space Design for Control,3,13,10,7,17,7,3,2,1,1,0,0,0,0,"Beck, Carolyn L"
2019,Spring,2019-sp,SE,494,Senior Engineering Project I,6,22,16,0,3,3,0,0,0,0,0,0,0,0,"Wildblood, Harry S"
2019,Spring,2019-sp,SE,495,Senior Engineering Project II,9,39,6,2,0,0,0,0,0,0,0,0,0,0,"Wildblood, Harry S"
2019,Spring,2019-sp,SHS,120,"Child, Comm, & Lang Ability",3,17,0,0,11,0,0,4,0,0,0,0,0,1,"Hadley, Pamela A"
2019,Spring,2019-sp,SHS,120,"Child, Comm, & Lang Ability",0,69,0,0,10,0,0,4,0,0,1,0,1,0,"Wachtel, Jayne M"
2019,Spring,2019-sp,SHS,120,"Child, Comm, & Lang Ability",0,64,0,0,21,0,0,3,0,0,2,0,2,0,"Wachtel, Jayne M"
2019,Spring,2019-sp,SHS,120,"Child, Comm, & Lang Ability",0,64,0,0,18,0,0,2,0,0,0,0,3,0,"Wachtel, Jayne M"
2019,Spring,2019-sp,SHS,120,"Child, Comm, & Lang Ability",0,72,0,0,19,0,0,1,0,0,3,0,0,0,"Wachtel, Jayne M"
2019,Spring,2019-sp,SHS,120,"Child, Comm, & Lang Ability",0,60,0,0,17,0,0,3,0,0,0,0,4,0,"Wachtel, Jayne M"
2019,Spring,2019-sp,SHS,120,"Child, Comm, & Lang Ability",0,73,0,0,12,0,0,3,0,0,2,0,2,0,"Wachtel, Jayne M"
2019,Spring,2019-sp,SHS,121,American Sign Language I,1,3,3,6,2,2,3,0,0,0,0,1,1,0,"Kearney, Melissa"
2019,Spring,2019-sp,SHS,121,American Sign Language I,0,18,2,3,1,0,0,0,0,0,0,0,0,0,"Dramin Weiss, Susan M"
2019,Spring,2019-sp,SHS,170,Intro Hum Comm Sys & Disorders,2,18,24,4,30,13,5,10,3,0,2,0,0,0,"Kirk, Karen"
2019,Spring,2019-sp,SHS,200,General Phonetics,28,14,7,11,6,4,2,3,3,1,0,1,0,0,"Lydon, Elizabeth A"
2019,Spring,2019-sp,SHS,222,Lang&Culture Deaf Communities,11,19,6,1,2,0,1,0,0,1,1,0,0,0,"Davies Brenier, Laura"
2019,Spring,2019-sp,SHS,222,Lang&Culture Deaf Communities,15,16,4,0,3,0,0,1,0,2,0,0,1,0,"Davies Brenier, Laura"
2019,Spring,2019-sp,SHS,222,Lang&Culture Deaf Communities,13,15,6,1,3,0,2,0,0,0,0,1,0,0,"Black, Samantha K"
2019,Spring,2019-sp,SHS,222,Lang&Culture Deaf Communities,10,17,5,4,2,2,1,0,2,0,0,0,1,0,"Black, Samantha K"
2019,Spring,2019-sp,SHS,240,Intro Sound & Hearing Science,6,30,12,11,2,5,3,4,0,0,1,0,0,0,"Monson, Brian"
2019,Spring,2019-sp,SHS,271,Communication and Aging,13,30,11,4,12,4,3,1,1,0,2,0,0,0,"Mudar, Raksha"
2019,Spring,2019-sp,SHS,301,General Speech Science,2,39,11,9,7,5,3,1,0,1,3,0,0,0,"Bottalico, Pasquale"
2019,Spring,2019-sp,SHS,321,American Sign Language III,2,7,1,3,4,5,0,0,0,0,0,0,0,0,"Dramin Weiss, Susan M"
2019,Spring,2019-sp,SHS,352,Hearing Health and Society,0,50,0,0,1,0,0,0,0,0,0,0,0,0,"Chambers, Ronny D"
2019,Spring,2019-sp,SHS,375,Comm Partners & Health,7,5,4,1,1,1,0,0,1,0,0,0,1,0,"Olson, Jaime L"
2019,Spring,2019-sp,SHS,380,Comm Competence and Disorders,2,21,9,4,12,5,5,2,1,0,1,0,0,0,"Channell, Marie M"
2019,Spring,2019-sp,SHS,385,Evidence-Based Practice in CSD,3,8,17,23,8,7,3,1,0,0,1,0,0,0,"Flaherty, Mary M"
2019,Spring,2019-sp,SHS,427,Language and the Brain,1,9,9,8,4,7,1,2,0,0,0,0,1,0,"Aronoff, Justin E"
2019,Spring,2019-sp,SHS,473,Augmentative & Alt Comm,0,32,31,12,12,2,0,2,0,0,0,0,0,0,"Hahn, Laura J"
2019,Spring,2019-sp,SHS,571,Clinical Sociolinguistics,2,8,5,4,3,1,0,0,0,0,0,0,0,0,"Hengst, Julie A"
2019,Spring,2019-sp,SHS,576,School Intrnshp Spch-Lang Path,11,10,0,2,0,0,0,0,0,0,0,0,0,0,"Dahman, Jennifer"
2019,Spring,2019-sp,SHS,593,Inf Feeding / Craniofacial Dif,0,19,0,0,3,0,0,0,0,0,0,0,0,0,"Wachtel, Jayne M"
2019,Spring,2019-sp,SOC,100,Introduction to Sociology,1,9,5,3,4,1,0,0,1,0,0,1,0,0,"Avalos, Miguel A"
2019,Spring,2019-sp,SOC,100,Introduction to Sociology,3,5,5,3,2,4,3,1,0,0,1,0,0,0,"Copas, Katherine"
2019,Spring,2019-sp,SOC,100,Introduction to Sociology,0,7,8,1,5,2,4,0,0,0,1,0,0,0,"Delanthamajalu, Shwetha"
2019,Spring,2019-sp,SOC,100,Introduction to Sociology,1,7,7,6,4,2,0,0,0,0,1,0,2,0,"Copas, Katherine"
2019,Spring,2019-sp,SOC,100,Introduction to Sociology,0,5,8,6,2,2,2,2,1,0,1,0,0,0,"Avalos, Miguel A"
2019,Spring,2019-sp,SOC,100,Introduction to Sociology,0,3,7,3,2,3,3,2,1,0,1,0,0,0,"Avalos, Miguel A"
2019,Spring,2019-sp,SOC,100,Introduction to Sociology,2,5,3,5,5,4,0,2,0,0,0,0,1,0,"Leicht, Kevin"
2019,Spring,2019-sp,SOC,100,Introduction to Sociology,2,9,7,5,3,1,1,0,0,0,0,1,1,0,"Fieseler, Carlie M"
2019,Spring,2019-sp,SOC,100,Introduction to Sociology,1,6,6,8,4,2,0,0,1,0,0,0,0,0,"Leicht, Kevin"
2019,Spring,2019-sp,SOC,100,Introduction to Sociology,1,3,4,1,8,2,2,1,0,1,0,0,0,0,"Leicht, Kevin"
2019,Spring,2019-sp,SOC,100,Introduction to Sociology,1,7,6,3,4,3,0,0,0,1,0,0,2,1,"Copas, Katherine"
2019,Spring,2019-sp,SOC,100,Introduction to Sociology,4,3,7,4,5,0,0,1,0,2,0,0,2,0,"Delanthamajalu, Shwetha"
2019,Spring,2019-sp,SOC,100,Introduction to Sociology,0,63,2,4,1,2,0,0,0,0,0,0,0,0,"Steward, Daniel J"
2019,Spring,2019-sp,SOC,101,Sociology of Gender,2,7,9,3,3,4,1,3,3,1,2,0,1,1,"Krueger, Julie C"
2019,Spring,2019-sp,SOC,160,Global Ineq and Social Change,2,9,16,2,7,0,0,3,0,0,0,0,2,1,"Peach, Matthew"
2019,Spring,2019-sp,SOC,162,Intro to Intl Health Policy,7,14,8,4,4,2,0,0,0,0,1,0,3,0,"VanHeuvelen, Jane"
2019,Spring,2019-sp,SOC,163,Social Problems,0,9,4,6,1,1,3,0,2,0,0,0,3,0,"Akresh, Ilana R"
2019,Spring,2019-sp,SOC,196,Issues in Sociology,0,15,2,0,1,1,0,0,0,0,1,0,3,0,"McDermott, Monica"
2019,Spring,2019-sp,SOC,196,Issues in Sociology,0,17,3,1,2,0,0,1,0,0,1,0,2,0,"Van Heuvelen, Thomas A"
2019,Spring,2019-sp,SOC,200,Intro to Sociological Theory,0,29,9,2,5,3,2,1,4,2,0,0,1,0,"McDermott, Monica"
2019,Spring,2019-sp,SOC,225,Race and Ethnicity,7,8,9,3,8,6,4,3,0,0,0,0,0,0,"Moussawi, Ghassan"
2019,Spring,2019-sp,SOC,274,"Health, Illness and Society",6,25,7,3,6,1,0,0,2,0,2,0,1,0,"VanHeuvelen, Jane"
2019,Spring,2019-sp,SOC,275,Criminology,1,14,0,7,7,0,2,7,0,2,2,0,1,0,"Singh, Ajay"
2019,Spring,2019-sp,SOC,275,Criminology,2,11,7,1,6,1,1,1,0,1,1,2,0,0,"Morrow, Rebecca L"
2019,Spring,2019-sp,SOC,275,Criminology,0,19,5,1,4,5,1,0,1,0,0,0,2,0,"Lee, Meggan J"
2019,Spring,2019-sp,SOC,350,Technology and Society,0,39,0,7,1,0,7,0,0,0,1,0,0,0,"Steward, Daniel J"
2019,Spring,2019-sp,SOC,375,Criminal Justice System,0,18,20,6,9,4,1,5,3,0,0,0,0,0,"Marshall, Anna-Maria"
2019,Spring,2019-sp,SOC,378,Sociology of Law,0,44,1,8,2,0,4,0,0,0,1,0,0,0,"Steward, Daniel J"
2019,Spring,2019-sp,SOC,396,Topics in Sociology,6,11,0,1,4,0,0,1,0,0,0,0,0,0,"Hopping, David E"
2019,Spring,2019-sp,SOC,470,Social Movements,2,3,9,3,2,0,0,0,0,0,1,0,1,1,"Bayat, Asef"
2019,Spring,2019-sp,SOC,479,Law and Society,0,6,14,2,5,4,0,2,3,0,0,0,0,0,"Marshall, Anna-Maria"
2019,Spring,2019-sp,SOCW,200,Introduction to Social Work,1,5,8,8,1,0,0,1,1,0,1,0,1,0,"Earls Larrison, Tara"
2019,Spring,2019-sp,SOCW,200,Introduction to Social Work,6,15,5,4,2,3,1,1,2,1,1,0,3,0,"Bennett, Kyle M"
2019,Spring,2019-sp,SOCW,240,Death & Dying,5,10,6,5,1,0,0,0,0,0,0,0,2,0,"Andrade, Flavia C"
2019,Spring,2019-sp,SOCW,297,Asian Families in America,0,38,0,0,1,0,0,0,0,0,0,0,0,0,"Balgopal, Anita A"
2019,Spring,2019-sp,SOCW,300,Diversity: Identities & Issues,0,23,8,10,10,4,0,2,1,0,1,0,1,0,"Carter-Black, Janet D"
2019,Spring,2019-sp,SOCW,300,Diversity: Identities & Issues,1,27,9,6,8,2,0,2,0,0,2,0,1,0,"Carter-Black, Janet D"
2019,Spring,2019-sp,SOCW,321,Social Entre & Social Change,0,10,8,6,1,0,2,1,0,0,0,0,0,0,"Mauck, Carol W"
2019,Spring,2019-sp,SOCW,360,Social Work and the Military,19,4,2,0,0,1,0,2,0,0,0,0,0,0,"Crowell, Dennis J"
2019,Spring,2019-sp,SOCW,402,Practice II,0,12,1,1,5,2,1,2,0,0,0,0,0,0,"Bragg, Mary"
2019,Spring,2019-sp,SOCW,402,Practice II,7,6,2,0,2,1,1,0,0,1,1,0,1,0,"Cintron, Valerie"
2019,Spring,2019-sp,SOCW,410,Social Welfare Pol and Svcs,0,19,0,0,4,0,0,2,0,0,0,0,0,0,"Schneider, William J"
2019,Spring,2019-sp,SOCW,410,Social Welfare Pol and Svcs,8,10,6,2,1,0,0,0,0,0,0,0,0,0,"Billiot, Shanondora"
2019,Spring,2019-sp,SOCW,416,Child Welfare Issues & Trends,0,16,4,1,4,1,0,2,0,0,2,0,0,0,"Lindsey, Brenda C"
2019,Spring,2019-sp,SOCW,417,Dementia Care for Older Adults,0,15,2,0,3,0,0,0,0,0,0,0,1,0,"Mauck, Carol W"
2019,Spring,2019-sp,SOCW,451,HBSE I: Human Development,13,4,4,1,0,0,1,0,0,0,0,0,1,0,"Piedra, Lissette"
2019,Spring,2019-sp,SOCW,451,HBSE I: Human Development,11,0,7,0,2,0,0,0,0,1,1,0,0,0,"Andrade, Flavia C"
2019,Spring,2019-sp,SOCW,470,Field Prac & Prof Seminar II,0,18,5,0,1,1,0,0,0,0,0,0,0,0,"Munoz-Najar, Julie L"
2019,Spring,2019-sp,SOCW,470,Field Prac & Prof Seminar II,0,19,2,3,0,0,0,0,0,0,0,0,0,0,"Rice, Kimberly S"
2019,Spring,2019-sp,SOCW,500,SW Practice with Indiv and Fam,0,9,6,4,0,0,2,0,0,0,0,0,0,0,"Harden, Kimberly L"
2019,Spring,2019-sp,SOCW,503,Trauma Informed SW w/ Children,0,18,0,2,4,0,1,0,0,0,0,0,0,0,"White-Gibson, Nancy L"
2019,Spring,2019-sp,SOCW,507,School Social Work Practice,0,12,5,2,2,0,0,0,0,0,0,0,0,0,"Miller, Deserai L"
2019,Spring,2019-sp,SOCW,508,Family Therapy Seminar,4,13,3,1,0,0,0,0,0,0,0,0,0,0,"Shea, Timothy M"
2019,Spring,2019-sp,SOCW,509,Adv Clin Assess & Interviewing,8,10,0,2,2,0,0,0,0,0,0,0,0,0,"Cintron, Valerie"
2019,Spring,2019-sp,SOCW,515,Intg Health Care Pol and Svcs,4,16,5,1,2,0,0,0,0,0,0,0,0,0,"Tabb, Karen M"
2019,Spring,2019-sp,SOCW,516,"Child, Youth and Family Svcs",5,6,0,1,2,1,3,3,0,0,0,0,0,0,"Havlicek, Judith R"
2019,Spring,2019-sp,SOCW,519,Public School Policy/Services,0,18,0,0,3,0,0,1,0,0,0,0,0,0,"Wegmann, Kate M"
2019,Spring,2019-sp,SOCW,526,Managing Human Service Orgs,1,15,3,0,2,0,0,0,0,0,0,0,1,0,"Mauck, Carol W"
